work_order_id,sku,warehouse_id,scheduled_ts,priority,planned_quantity
work_order_id_1402,sku_157,warehouse_id_70,2020-10-08T11:13:47,critical,22
work_order_id_1403,sku_69,warehouse_id_8,2020-09-30T11:15:46,medium,31
work_order_id_1404,sku_3,warehouse_id_73,2020-11-11T22:15:42,low,32
work_order_id_1405,sku_146,warehouse_id_24,2020-06-12T04:42:40,critical,20
work_order_id_1406,sku_14,warehouse_id_67,2020-10-26T12:38:47,high,24
work_order_id_1407,sku_11,warehouse_id_19,2020-11-14T04:53:21,critical,31
work_order_id_1408,sku_12,warehouse_id_51,2020-01-05T22:46:42,medium,21
work_order_id_1409,sku_93,warehouse_id_59,2020-07-17T16:31:52,low,21
work_order_id_1410,sku_163,warehouse_id_36,2020-08-23T18:03:55,high,27
work_order_id_1411,sku_189,warehouse_id_34,2020-12-12T11:22:57,medium,24
work_order_id_1412,sku_89,warehouse_id_12,2020-01-31T08:02:29,medium,32
work_order_id_1413,sku_183,warehouse_id_5,2020-03-14T18:35:05,medium,26
work_order_id_1414,sku_21,warehouse_id_7,2020-05-09T22:32:28,critical,27
work_order_id_1415,sku_158,warehouse_id_66,2020-12-23T18:48:26,high,17
work_order_id_1416,sku_63,warehouse_id_63,2020-07-11T23:27:15,high,15
work_order_id_1417,sku_74,warehouse_id_70,2020-06-21T17:03:42,low,19
work_order_id_1418,sku_4,warehouse_id_11,2020-07-31T20:57:21,high,21
work_order_id_1419,sku_35,warehouse_id_75,2020-06-03T07:40:42,low,15
work_order_id_1420,sku_128,warehouse_id_1,2020-02-26T18:23:24,critical,19
work_order_id_1421,sku_111,warehouse_id_21,2020-06-18T16:47:42,critical,31
work_order_id_1422,sku_118,warehouse_id_44,2020-01-01T06:32:40,medium,27
work_order_id_1423,sku_63,warehouse_id_49,2020-04-24T19:58:46,high,29
work_order_id_1424,sku_6,warehouse_id_53,2020-11-13T06:08:40,medium,16
work_order_id_1425,sku_126,warehouse_id_76,2020-07-15T15:10:06,medium,21
work_order_id_1426,sku_37,warehouse_id_3,2020-10-02T14:15:25,low,12
work_order_id_1427,sku_109,warehouse_id_33,2020-04-29T19:33:25,high,27
work_order_id_1428,sku_158,warehouse_id_46,2020-09-03T07:44:42,critical,29
work_order_id_1429,sku_109,warehouse_id_27,2020-06-20T06:51:24,critical,24
work_order_id_1430,sku_158,warehouse_id_8,2020-10-20T11:08:04,critical,20
work_order_id_1431,sku_106,warehouse_id_28,2020-07-04T16:08:31,critical,22
work_order_id_1432,sku_2,warehouse_id_26,2020-12-29T02:06:30,low,20
work_order_id_1433,sku_168,warehouse_id_49,2020-02-17T05:11:57,high,34
work_order_id_1434,sku_61,warehouse_id_56,2020-12-22T09:06:26,high,28
work_order_id_1435,sku_117,warehouse_id_27,2020-06-22T23:05:56,medium,35
work_order_id_1436,sku_145,warehouse_id_47,2020-04-15T14:53:15,low,31
work_order_id_1437,sku_186,warehouse_id_20,2020-11-21T09:23:07,medium,21
work_order_id_1438,sku_36,warehouse_id_20,2020-11-04T04:38:47,critical,30
work_order_id_1439,sku_118,warehouse_id_21,2020-04-17T00:54:53,high,33
work_order_id_1440,sku_147,warehouse_id_45,2020-11-12T21:45:57,critical,27
work_order_id_1441,sku_198,warehouse_id_41,2020-11-05T03:17:17,medium,14
work_order_id_1442,sku_37,warehouse_id_2,2020-11-26T10:16:57,critical,20
work_order_id_1443,sku_195,warehouse_id_79,2020-10-17T09:44:42,high,30
work_order_id_1444,sku_11,warehouse_id_51,2020-04-12T22:45:34,medium,32
work_order_id_1445,sku_46,warehouse_id_51,2020-02-10T15:12:05,critical,19
work_order_id_1446,sku_94,warehouse_id_49,2020-10-23T15:02:46,critical,21
work_order_id_1447,sku_70,warehouse_id_46,2020-04-20T08:43:52,low,16
work_order_id_1448,sku_130,warehouse_id_48,2020-03-01T12:54:08,critical,24
work_order_id_1449,sku_108,warehouse_id_11,2020-04-17T16:15:16,medium,23
work_order_id_1450,sku_34,warehouse_id_69,2020-11-25T18:53:54,critical,17
work_order_id_1451,sku_118,warehouse_id_32,2020-11-22T15:04:13,low,23
work_order_id_1452,sku_54,warehouse_id_55,2020-01-06T00:17:35,high,35
work_order_id_1453,sku_151,warehouse_id_35,2020-03-08T13:12:21,medium,20
work_order_id_1454,sku_19,warehouse_id_59,2020-01-03T20:16:10,high,23
work_order_id_1455,sku_161,warehouse_id_73,2020-03-30T04:37:58,critical,25
work_order_id_1456,sku_146,warehouse_id_61,2020-03-31T00:46:44,critical,17
work_order_id_1457,sku_196,warehouse_id_72,2020-10-03T22:54:41,high,29
work_order_id_1458,sku_173,warehouse_id_31,2020-11-03T17:20:26,medium,20
work_order_id_1459,sku_113,warehouse_id_73,2020-11-23T16:24:34,medium,18
work_order_id_1460,sku_194,warehouse_id_66,2020-05-30T23:58:59,low,22
work_order_id_1461,sku_79,warehouse_id_57,2020-05-11T23:23:47,critical,24
work_order_id_1462,sku_189,warehouse_id_32,2020-02-05T14:21:46,critical,19
work_order_id_1463,sku_23,warehouse_id_31,2020-04-19T11:48:49,high,31
work_order_id_1464,sku_60,warehouse_id_69,2020-03-03T17:44:12,medium,31
work_order_id_1465,sku_13,warehouse_id_64,2020-03-31T04:28:44,low,27
work_order_id_1466,sku_7,warehouse_id_21,2020-08-17T20:11:40,high,33
work_order_id_1467,sku_139,warehouse_id_12,2020-12-07T23:17:56,critical,33
work_order_id_1468,sku_71,warehouse_id_78,2020-09-19T22:38:47,high,20
work_order_id_1469,sku_143,warehouse_id_5,2020-02-16T23:36:39,critical,18
work_order_id_1470,sku_80,warehouse_id_38,2020-08-06T07:13:28,low,26
work_order_id_1471,sku_122,warehouse_id_61,2020-02-29T10:55:39,low,30
work_order_id_1472,sku_45,warehouse_id_21,2020-08-25T12:08:09,medium,26
work_order_id_1473,sku_113,warehouse_id_23,2020-07-05T16:24:11,medium,27
work_order_id_1474,sku_114,warehouse_id_34,2020-12-19T17:59:26,high,10
work_order_id_1475,sku_35,warehouse_id_65,2020-02-28T12:11:50,critical,13
work_order_id_1476,sku_82,warehouse_id_77,2020-12-11T19:03:12,medium,28
work_order_id_1477,sku_5,warehouse_id_3,2020-07-06T01:48:08,high,23
work_order_id_1478,sku_25,warehouse_id_1,2020-10-05T11:53:30,medium,28
work_order_id_1479,sku_119,warehouse_id_34,2020-10-21T08:26:23,low,29
work_order_id_1480,sku_25,warehouse_id_43,2020-06-28T04:35:41,high,25
work_order_id_1481,sku_6,warehouse_id_55,2020-03-07T09:56:32,critical,19
work_order_id_1482,sku_117,warehouse_id_12,2020-05-11T05:32:51,medium,34
work_order_id_1483,sku_139,warehouse_id_26,2020-05-02T15:58:41,high,25
work_order_id_1484,sku_97,warehouse_id_38,2020-10-26T21:25:22,high,31
work_order_id_1485,sku_147,warehouse_id_6,2020-02-07T21:09:07,critical,20
work_order_id_1486,sku_160,warehouse_id_3,2020-02-04T00:15:02,low,31
work_order_id_1487,sku_44,warehouse_id_6,2020-10-29T17:12:24,medium,30
work_order_id_1488,sku_62,warehouse_id_6,2020-11-29T13:16:19,medium,21
work_order_id_1489,sku_31,warehouse_id_49,2020-07-18T05:28:47,medium,19
work_order_id_1490,sku_85,warehouse_id_13,2020-05-28T06:48:58,low,27
work_order_id_1491,sku_57,warehouse_id_11,2020-01-26T17:33:31,low,11
work_order_id_1492,sku_173,warehouse_id_45,2020-11-22T04:05:59,critical,25
work_order_id_1493,sku_42,warehouse_id_65,2020-08-08T03:28:43,medium,18
work_order_id_1494,sku_101,warehouse_id_33,2020-04-17T12:12:05,high,20
work_order_id_1495,sku_9,warehouse_id_5,2020-10-05T13:37:57,high,18
work_order_id_1496,sku_153,warehouse_id_45,2020-10-26T03:16:37,high,31
work_order_id_1497,sku_44,warehouse_id_19,2020-12-11T19:13:02,critical,18
work_order_id_1498,sku_13,warehouse_id_3,2020-04-20T12:59:05,high,31
work_order_id_1499,sku_142,warehouse_id_67,2020-12-01T15:09:45,medium,17
work_order_id_1500,sku_7,warehouse_id_71,2020-04-27T12:54:12,high,33
work_order_id_1501,sku_70,warehouse_id_28,2020-07-31T07:19:38,high,20
work_order_id_1502,sku_58,warehouse_id_42,2020-08-22T04:02:44,low,20
work_order_id_1503,sku_36,warehouse_id_69,2020-02-08T06:53:50,medium,32
work_order_id_1504,sku_25,warehouse_id_58,2020-10-02T14:14:53,medium,29
work_order_id_1505,sku_130,warehouse_id_28,2020-07-21T02:42:18,medium,22
work_order_id_1506,sku_176,warehouse_id_37,2020-06-16T22:08:03,low,26
work_order_id_1507,sku_80,warehouse_id_31,2020-02-03T07:03:29,critical,24
work_order_id_1508,sku_37,warehouse_id_45,2020-07-08T11:31:39,critical,26
work_order_id_1509,sku_134,warehouse_id_46,2020-05-28T05:53:01,low,26
work_order_id_1510,sku_78,warehouse_id_73,2020-12-26T08:15:30,high,24
work_order_id_1511,sku_158,warehouse_id_80,2020-01-15T07:07:27,high,31
work_order_id_1512,sku_199,warehouse_id_62,2020-07-17T09:10:40,low,30
work_order_id_1513,sku_15,warehouse_id_74,2020-01-27T06:10:35,high,33
work_order_id_1514,sku_63,warehouse_id_52,2020-05-17T12:53:17,high,25
work_order_id_1515,sku_111,warehouse_id_46,2020-03-27T00:56:25,medium,23
work_order_id_1516,sku_186,warehouse_id_50,2020-07-19T14:21:56,low,26
work_order_id_1517,sku_150,warehouse_id_55,2020-10-05T10:31:05,low,24
work_order_id_1518,sku_112,warehouse_id_41,2020-06-19T12:58:58,low,26
work_order_id_1519,sku_191,warehouse_id_43,2020-07-29T20:57:00,critical,36
work_order_id_1520,sku_56,warehouse_id_12,2020-05-04T07:09:54,low,19
work_order_id_1521,sku_40,warehouse_id_8,2020-11-16T06:22:06,critical,33
work_order_id_1522,sku_86,warehouse_id_63,2020-01-05T10:10:09,medium,37
work_order_id_1523,sku_156,warehouse_id_70,2020-10-20T20:39:52,low,27
work_order_id_1524,sku_160,warehouse_id_23,2020-04-06T04:25:39,low,29
work_order_id_1525,sku_113,warehouse_id_42,2020-12-30T05:55:36,low,19
work_order_id_1526,sku_52,warehouse_id_26,2020-08-01T21:21:58,medium,19
work_order_id_1527,sku_23,warehouse_id_53,2020-06-17T18:35:54,low,25
work_order_id_1528,sku_6,warehouse_id_41,2020-05-05T07:51:28,low,17
work_order_id_1529,sku_9,warehouse_id_67,2020-12-13T14:54:50,low,21
work_order_id_1530,sku_188,warehouse_id_41,2020-03-21T08:44:21,low,16
work_order_id_1531,sku_47,warehouse_id_10,2020-02-17T11:29:37,low,31
work_order_id_1532,sku_65,warehouse_id_19,2020-05-14T12:54:35,critical,29
work_order_id_1533,sku_154,warehouse_id_13,2020-07-30T08:36:02,low,24
work_order_id_1534,sku_51,warehouse_id_6,2020-07-31T03:37:00,critical,25
work_order_id_1535,sku_166,warehouse_id_9,2020-09-07T23:00:10,high,25
work_order_id_1536,sku_127,warehouse_id_20,2020-01-20T21:14:21,low,37
work_order_id_1537,sku_184,warehouse_id_44,2020-10-20T20:07:31,high,26
work_order_id_1538,sku_106,warehouse_id_56,2020-06-04T03:45:04,low,19
work_order_id_1539,sku_95,warehouse_id_77,2020-03-19T03:04:44,high,17
work_order_id_1540,sku_177,warehouse_id_32,2020-04-03T14:48:18,low,31
work_order_id_1541,sku_92,warehouse_id_15,2020-06-01T08:59:00,critical,32
work_order_id_1542,sku_32,warehouse_id_35,2020-09-17T18:03:36,critical,32
work_order_id_1543,sku_108,warehouse_id_66,2020-10-11T11:14:28,critical,31
work_order_id_1544,sku_170,warehouse_id_6,2020-08-03T12:06:26,low,24
work_order_id_1545,sku_46,warehouse_id_8,2020-05-31T14:23:28,critical,19
work_order_id_1546,sku_111,warehouse_id_16,2020-10-11T04:37:34,medium,24
work_order_id_1547,sku_46,warehouse_id_25,2020-07-26T00:51:53,low,16
work_order_id_1548,sku_65,warehouse_id_12,2020-12-11T19:55:39,medium,34
work_order_id_1549,sku_184,warehouse_id_80,2020-04-05T23:12:43,high,32
work_order_id_1550,sku_174,warehouse_id_80,2020-01-30T23:54:38,high,34
work_order_id_1551,sku_33,warehouse_id_49,2020-12-26T07:57:57,critical,23
work_order_id_1552,sku_165,warehouse_id_72,2020-04-14T03:03:17,low,35
work_order_id_1553,sku_181,warehouse_id_26,2020-08-28T12:49:39,high,30
work_order_id_1554,sku_1,warehouse_id_32,2020-06-22T19:35:15,low,30
work_order_id_1555,sku_14,warehouse_id_71,2020-02-23T04:29:49,medium,26
work_order_id_1556,sku_44,warehouse_id_39,2020-01-19T03:04:03,critical,19
work_order_id_1557,sku_8,warehouse_id_53,2020-04-10T03:26:50,critical,34
work_order_id_1558,sku_69,warehouse_id_13,2020-12-12T15:34:28,low,26
work_order_id_1559,sku_68,warehouse_id_75,2020-09-11T17:51:33,critical,16
work_order_id_1560,sku_136,warehouse_id_68,2020-07-14T18:56:19,high,25
work_order_id_1561,sku_89,warehouse_id_4,2020-08-29T12:54:34,high,26
work_order_id_1562,sku_199,warehouse_id_26,2020-01-13T07:22:14,critical,22
work_order_id_1563,sku_35,warehouse_id_40,2020-07-21T12:59:19,critical,34
work_order_id_1564,sku_90,warehouse_id_54,2020-01-26T22:13:30,high,18
work_order_id_1565,sku_55,warehouse_id_33,2020-09-11T09:07:17,low,29
work_order_id_1566,sku_114,warehouse_id_37,2020-05-19T22:48:47,medium,26
work_order_id_1567,sku_157,warehouse_id_76,2020-07-09T21:06:34,high,27
work_order_id_1568,sku_16,warehouse_id_63,2020-02-24T07:17:30,low,22
work_order_id_1569,sku_72,warehouse_id_6,2020-10-20T23:31:53,low,29
work_order_id_1570,sku_107,warehouse_id_35,2020-01-26T12:25:15,critical,22
work_order_id_1571,sku_15,warehouse_id_3,2020-07-11T15:46:00,critical,22
work_order_id_1572,sku_162,warehouse_id_42,2020-08-15T04:20:11,critical,24
work_order_id_1573,sku_20,warehouse_id_40,2020-07-04T12:29:23,critical,25
work_order_id_1574,sku_93,warehouse_id_19,2020-07-09T22:04:51,critical,28
work_order_id_1575,sku_188,warehouse_id_63,2020-05-01T21:04:05,medium,29
work_order_id_1576,sku_170,warehouse_id_12,2020-08-24T07:57:48,critical,23
work_order_id_1577,sku_134,warehouse_id_6,2020-07-25T19:57:40,medium,33
work_order_id_1578,sku_142,warehouse_id_16,2020-11-24T08:01:00,high,32
work_order_id_1579,sku_15,warehouse_id_6,2020-01-07T07:06:47,high,29
work_order_id_1580,sku_52,warehouse_id_35,2020-05-04T21:13:59,critical,30
work_order_id_1581,sku_68,warehouse_id_25,2020-12-15T00:27:29,medium,27
work_order_id_1582,sku_132,warehouse_id_72,2020-05-17T03:15:06,low,20
work_order_id_1583,sku_188,warehouse_id_24,2020-02-16T04:37:46,high,35
work_order_id_1584,sku_39,warehouse_id_17,2020-03-05T00:59:36,medium,17
work_order_id_1585,sku_138,warehouse_id_23,2020-05-25T09:20:14,high,22
work_order_id_1586,sku_60,warehouse_id_22,2020-08-05T03:44:03,medium,25
work_order_id_1587,sku_23,warehouse_id_5,2020-08-20T15:17:59,low,18
work_order_id_1588,sku_168,warehouse_id_46,2020-08-07T05:00:06,critical,13
work_order_id_1589,sku_45,warehouse_id_31,2020-08-23T06:03:07,low,28
work_order_id_1590,sku_25,warehouse_id_79,2020-06-26T22:41:18,critical,21
work_order_id_1591,sku_41,warehouse_id_10,2020-08-06T02:31:37,low,22
work_order_id_1592,sku_142,warehouse_id_40,2020-06-08T20:20:15,critical,25
work_order_id_1593,sku_85,warehouse_id_51,2020-04-04T16:42:12,high,31
work_order_id_1594,sku_3,warehouse_id_42,2020-12-15T20:40:42,medium,31
work_order_id_1595,sku_138,warehouse_id_22,2020-10-25T22:33:41,low,14
work_order_id_1596,sku_25,warehouse_id_9,2020-11-10T06:52:16,low,30
work_order_id_1597,sku_23,warehouse_id_51,2020-10-23T04:24:29,low,31
work_order_id_1598,sku_164,warehouse_id_47,2020-09-10T21:53:01,medium,24
work_order_id_1599,sku_163,warehouse_id_15,2020-05-16T16:09:38,critical,29
work_order_id_1600,sku_54,warehouse_id_62,2020-05-29T06:41:23,low,20
work_order_id_1601,sku_22,warehouse_id_21,2020-09-06T09:52:21,critical,28
work_order_id_1602,sku_76,warehouse_id_24,2020-11-08T00:10:15,medium,31
work_order_id_1603,sku_112,warehouse_id_21,2020-09-11T23:22:55,critical,26
work_order_id_1604,sku_127,warehouse_id_10,2020-12-28T13:16:18,low,25
work_order_id_1605,sku_108,warehouse_id_42,2020-11-12T00:27:53,medium,11
work_order_id_1606,sku_156,warehouse_id_12,2020-09-22T16:03:55,low,34
work_order_id_1607,sku_122,warehouse_id_72,2020-04-19T18:27:48,critical,21
work_order_id_1608,sku_136,warehouse_id_55,2020-01-06T00:37:45,high,26
work_order_id_1609,sku_57,warehouse_id_44,2020-08-22T20:30:27,low,16
work_order_id_1610,sku_157,warehouse_id_69,2020-06-22T01:15:17,critical,17
work_order_id_1611,sku_118,warehouse_id_78,2020-09-24T15:33:56,critical,17
work_order_id_1612,sku_95,warehouse_id_16,2020-07-04T01:56:26,medium,34
work_order_id_1613,sku_184,warehouse_id_62,2020-11-03T09:12:24,high,23
work_order_id_1614,sku_162,warehouse_id_5,2020-03-10T02:17:40,medium,29
work_order_id_1615,sku_66,warehouse_id_4,2020-10-30T00:32:48,low,32
work_order_id_1616,sku_177,warehouse_id_67,2020-06-16T16:36:51,medium,31
work_order_id_1617,sku_164,warehouse_id_53,2020-04-08T14:45:03,low,32
work_order_id_1618,sku_180,warehouse_id_8,2020-10-16T02:23:04,medium,27
work_order_id_1619,sku_110,warehouse_id_50,2020-09-01T13:59:11,critical,25
work_order_id_1620,sku_54,warehouse_id_4,2020-07-03T03:41:33,medium,28
work_order_id_1621,sku_95,warehouse_id_34,2020-12-11T10:20:15,critical,22
work_order_id_1622,sku_149,warehouse_id_69,2020-12-02T19:06:00,critical,16
work_order_id_1623,sku_49,warehouse_id_21,2020-01-06T02:42:59,critical,32
work_order_id_1624,sku_95,warehouse_id_7,2020-08-01T21:18:16,low,25
work_order_id_1625,sku_48,warehouse_id_67,2020-11-03T00:03:16,high,14
work_order_id_1626,sku_160,warehouse_id_47,2020-06-21T20:11:56,low,32
work_order_id_1627,sku_127,warehouse_id_5,2020-03-29T11:38:41,high,12
work_order_id_1628,sku_11,warehouse_id_74,2020-10-22T03:17:56,low,36
work_order_id_1629,sku_73,warehouse_id_7,2020-03-19T22:32:15,critical,31
work_order_id_1630,sku_141,warehouse_id_69,2020-04-26T20:06:09,critical,31
work_order_id_1631,sku_146,warehouse_id_70,2020-07-12T12:53:43,medium,20
work_order_id_1632,sku_59,warehouse_id_52,2020-02-11T17:20:00,medium,22
work_order_id_1633,sku_128,warehouse_id_68,2020-10-05T01:54:55,critical,34
work_order_id_1634,sku_158,warehouse_id_28,2020-09-01T22:08:14,low,23
work_order_id_1635,sku_19,warehouse_id_53,2020-07-07T21:01:22,high,19
work_order_id_1636,sku_1,warehouse_id_67,2020-03-26T18:53:15,high,25
work_order_id_1637,sku_48,warehouse_id_67,2020-12-20T22:12:05,high,19
work_order_id_1638,sku_163,warehouse_id_1,2020-08-26T20:29:15,high,36
work_order_id_1639,sku_189,warehouse_id_55,2020-10-04T20:08:51,medium,19
work_order_id_1640,sku_106,warehouse_id_29,2020-05-10T03:06:06,low,21
work_order_id_1641,sku_46,warehouse_id_35,2020-03-26T05:42:15,low,11
work_order_id_1642,sku_106,warehouse_id_5,2020-02-05T00:51:26,medium,25
work_order_id_1643,sku_128,warehouse_id_1,2020-05-28T02:08:10,critical,31
work_order_id_1644,sku_54,warehouse_id_26,2020-08-11T06:48:38,medium,33
work_order_id_1645,sku_114,warehouse_id_41,2020-01-07T07:42:53,critical,26
work_order_id_1646,sku_51,warehouse_id_41,2020-10-24T07:40:31,low,31
work_order_id_1647,sku_27,warehouse_id_35,2020-07-30T21:15:19,low,34
work_order_id_1648,sku_20,warehouse_id_32,2020-02-26T10:48:20,low,29
work_order_id_1649,sku_52,warehouse_id_47,2020-05-06T07:25:27,high,26
work_order_id_1650,sku_128,warehouse_id_69,2020-04-12T07:36:31,critical,27
work_order_id_1651,sku_110,warehouse_id_27,2020-12-06T01:38:21,critical,14
work_order_id_1652,sku_118,warehouse_id_65,2020-01-01T12:23:23,low,24
work_order_id_1653,sku_4,warehouse_id_63,2020-01-15T02:09:09,medium,38
work_order_id_1654,sku_41,warehouse_id_4,2020-12-21T11:41:17,medium,33
work_order_id_1655,sku_29,warehouse_id_53,2020-10-22T08:55:00,critical,26
work_order_id_1656,sku_8,warehouse_id_12,2020-05-05T02:14:41,low,22
work_order_id_1657,sku_165,warehouse_id_29,2020-06-15T14:58:29,medium,35
work_order_id_1658,sku_111,warehouse_id_36,2020-05-31T04:25:01,high,23
work_order_id_1659,sku_102,warehouse_id_13,2020-02-10T00:30:38,medium,27
work_order_id_1660,sku_24,warehouse_id_22,2020-07-26T14:14:23,low,5
work_order_id_1661,sku_151,warehouse_id_27,2020-10-06T20:42:53,low,28
work_order_id_1662,sku_107,warehouse_id_69,2020-02-26T12:21:57,medium,17
work_order_id_1663,sku_164,warehouse_id_59,2020-09-10T10:48:00,medium,25
work_order_id_1664,sku_176,warehouse_id_19,2020-02-26T17:24:55,high,30
work_order_id_1665,sku_11,warehouse_id_74,2020-11-13T16:43:25,medium,34
work_order_id_1666,sku_46,warehouse_id_62,2020-09-10T21:51:33,medium,26
work_order_id_1667,sku_175,warehouse_id_40,2020-10-05T11:59:18,critical,29
work_order_id_1668,sku_70,warehouse_id_42,2020-11-28T02:48:29,medium,21
work_order_id_1669,sku_185,warehouse_id_45,2020-09-25T04:13:40,critical,32
work_order_id_1670,sku_88,warehouse_id_19,2020-09-27T17:20:53,high,28
work_order_id_1671,sku_131,warehouse_id_17,2020-03-24T15:18:41,medium,23
work_order_id_1672,sku_17,warehouse_id_42,2020-05-11T13:36:20,high,28
work_order_id_1673,sku_80,warehouse_id_34,2020-10-25T01:31:02,low,24
work_order_id_1674,sku_62,warehouse_id_8,2020-03-15T06:57:33,low,21
work_order_id_1675,sku_101,warehouse_id_47,2020-10-30T20:14:48,high,20
work_order_id_1676,sku_72,warehouse_id_13,2020-04-06T17:34:42,high,19
work_order_id_1677,sku_179,warehouse_id_68,2020-08-10T07:27:43,high,18
work_order_id_1678,sku_166,warehouse_id_74,2020-03-28T10:24:32,high,18
work_order_id_1679,sku_112,warehouse_id_52,2020-10-29T23:52:02,medium,21
work_order_id_1680,sku_69,warehouse_id_70,2020-09-04T17:58:00,low,27
work_order_id_1681,sku_81,warehouse_id_24,2020-11-18T09:44:34,critical,17
work_order_id_1682,sku_91,warehouse_id_33,2020-07-06T17:23:32,critical,28
work_order_id_1683,sku_122,warehouse_id_51,2020-02-13T18:17:24,critical,27
work_order_id_1684,sku_190,warehouse_id_36,2020-04-22T16:07:39,low,28
work_order_id_1685,sku_62,warehouse_id_78,2020-02-02T05:11:48,low,18
work_order_id_1686,sku_15,warehouse_id_76,2020-10-27T07:42:46,low,27
work_order_id_1687,sku_32,warehouse_id_53,2020-06-20T00:07:57,high,18
work_order_id_1688,sku_182,warehouse_id_6,2020-08-05T07:25:16,medium,17
work_order_id_1689,sku_19,warehouse_id_44,2020-09-18T02:27:21,high,19
work_order_id_1690,sku_10,warehouse_id_46,2020-02-11T19:40:36,medium,21
work_order_id_1691,sku_42,warehouse_id_72,2020-08-12T15:08:16,low,22
work_order_id_1692,sku_56,warehouse_id_32,2020-11-20T21:43:07,critical,28
work_order_id_1693,sku_98,warehouse_id_61,2020-06-11T00:19:41,medium,31
work_order_id_1694,sku_144,warehouse_id_69,2020-10-15T03:42:58,high,21
work_order_id_1695,sku_113,warehouse_id_67,2020-09-05T22:04:58,high,27
work_order_id_1696,sku_61,warehouse_id_42,2020-03-15T10:06:30,high,32
work_order_id_1697,sku_182,warehouse_id_46,2020-03-22T01:35:02,medium,20
work_order_id_1698,sku_31,warehouse_id_32,2020-06-21T11:47:51,high,21
work_order_id_1699,sku_184,warehouse_id_20,2020-11-05T11:48:45,critical,28
work_order_id_1700,sku_199,warehouse_id_60,2020-10-20T04:08:08,low,23
work_order_id_1701,sku_169,warehouse_id_67,2020-01-22T20:14:07,low,24
work_order_id_1702,sku_152,warehouse_id_57,2020-06-06T02:57:27,medium,25
work_order_id_1703,sku_186,warehouse_id_27,2020-01-04T11:59:14,low,20
work_order_id_1704,sku_152,warehouse_id_46,2020-08-03T06:07:34,critical,22
work_order_id_1705,sku_189,warehouse_id_34,2020-01-20T23:56:53,medium,18
work_order_id_1706,sku_74,warehouse_id_78,2020-10-27T21:10:20,low,24
work_order_id_1707,sku_66,warehouse_id_75,2020-10-12T12:52:08,critical,23
work_order_id_1708,sku_124,warehouse_id_68,2020-10-20T11:45:31,critical,31
work_order_id_1709,sku_92,warehouse_id_15,2020-01-24T15:35:10,critical,23
work_order_id_1710,sku_174,warehouse_id_48,2020-01-19T17:50:12,medium,22
work_order_id_1711,sku_185,warehouse_id_7,2020-02-22T05:24:37,critical,30
work_order_id_1712,sku_135,warehouse_id_65,2020-06-07T17:56:39,high,19
work_order_id_1713,sku_31,warehouse_id_2,2020-08-12T13:12:40,low,31
work_order_id_1714,sku_137,warehouse_id_23,2020-02-19T13:01:57,low,27
work_order_id_1715,sku_114,warehouse_id_17,2020-12-08T23:01:22,medium,29
work_order_id_1716,sku_105,warehouse_id_51,2020-06-21T07:01:43,low,28
work_order_id_1717,sku_161,warehouse_id_24,2020-03-24T06:08:21,low,29
work_order_id_1718,sku_109,warehouse_id_62,2020-04-07T15:26:11,high,26
work_order_id_1719,sku_173,warehouse_id_60,2020-06-06T12:33:49,low,19
work_order_id_1720,sku_196,warehouse_id_64,2020-02-07T10:49:20,low,14
work_order_id_1721,sku_81,warehouse_id_6,2020-12-09T16:24:03,critical,34
work_order_id_1722,sku_94,warehouse_id_66,2020-04-12T21:12:21,critical,17
work_order_id_1723,sku_28,warehouse_id_3,2020-04-18T22:20:05,medium,21
work_order_id_1724,sku_14,warehouse_id_66,2020-12-18T18:01:00,medium,23
work_order_id_1725,sku_43,warehouse_id_7,2020-08-27T21:31:37,critical,18
work_order_id_1726,sku_70,warehouse_id_62,2020-11-25T01:06:46,low,13
work_order_id_1727,sku_57,warehouse_id_10,2020-03-18T10:15:35,low,25
work_order_id_1728,sku_189,warehouse_id_7,2020-03-08T02:52:32,low,35
work_order_id_1729,sku_127,warehouse_id_63,2020-09-25T03:35:29,low,29
work_order_id_1730,sku_194,warehouse_id_79,2020-09-19T15:54:13,medium,30
work_order_id_1731,sku_16,warehouse_id_41,2020-05-13T10:25:12,high,26
work_order_id_1732,sku_10,warehouse_id_27,2020-10-26T23:54:20,low,24
work_order_id_1733,sku_9,warehouse_id_40,2020-04-15T21:28:10,high,32
work_order_id_1734,sku_120,warehouse_id_3,2020-10-18T15:50:37,medium,27
work_order_id_1735,sku_126,warehouse_id_40,2020-01-16T00:44:04,high,26
work_order_id_1736,sku_53,warehouse_id_32,2020-03-19T01:48:28,medium,36
work_order_id_1737,sku_12,warehouse_id_33,2020-11-10T15:26:00,medium,26
work_order_id_1738,sku_25,warehouse_id_78,2020-10-15T17:10:03,low,21
work_order_id_1739,sku_126,warehouse_id_65,2020-10-22T10:37:30,low,14
work_order_id_1740,sku_113,warehouse_id_2,2020-07-02T15:45:17,low,31
work_order_id_1741,sku_126,warehouse_id_35,2020-02-18T18:15:14,medium,23
work_order_id_1742,sku_180,warehouse_id_41,2020-02-11T20:08:26,high,26
work_order_id_1743,sku_126,warehouse_id_68,2020-07-09T00:46:56,low,26
work_order_id_1744,sku_162,warehouse_id_52,2020-04-18T23:08:38,low,33
work_order_id_1745,sku_26,warehouse_id_56,2020-04-12T16:06:14,medium,27
