level_id,warehouse_id,sku,on_hand,reorder_point,last_count_ts
423,warehouse_id_49,sku_200,126,68,2020-10-29T08:03:40
424,warehouse_id_79,sku_129,86,47,2020-09-06T06:54:47
425,warehouse_id_17,sku_112,68,88,2020-09-26T07:59:24
426,warehouse_id_33,sku_90,140,80,2020-04-10T06:09:24
427,warehouse_id_37,sku_177,79,79,2020-03-15T16:08:30
428,warehouse_id_46,sku_98,124,71,2020-05-27T18:05:54
429,warehouse_id_10,sku_130,125,56,2020-01-18T15:17:34
430,warehouse_id_36,sku_142,132,97,2020-09-25T07:57:11
431,warehouse_id_77,sku_53,95,80,2020-12-16T06:29:22
432,warehouse_id_25,sku_92,162,42,2020-03-26T06:36:37
433,warehouse_id_41,sku_41,111,80,2020-05-19T23:56:30
434,warehouse_id_75,sku_161,114,93,2020-04-09T03:35:41
435,warehouse_id_9,sku_22,122,84,2020-10-22T14:51:10
436,warehouse_id_48,sku_96,128,78,2020-08-02T01:00:54
437,warehouse_id_29,sku_67,101,69,2020-08-31T21:20:49
438,warehouse_id_78,sku_136,156,97,2020-05-01T23:49:35
439,warehouse_id_38,sku_141,123,68,2020-09-22T08:25:14
440,warehouse_id_74,sku_50,110,78,2020-02-18T16:02:21
441,warehouse_id_44,sku_39,172,98,2020-02-05T09:33:59
442,warehouse_id_2,sku_14,130,66,2020-10-11T21:46:07
443,warehouse_id_18,sku_102,109,72,2020-02-27T02:14:06
444,warehouse_id_69,sku_73,151,67,2020-10-18T05:18:09
445,warehouse_id_57,sku_146,111,66,2020-03-16T20:20:21
446,warehouse_id_15,sku_109,106,69,2020-03-19T02:31:55
447,warehouse_id_41,sku_89,92,61,2020-08-07T09:41:18
448,warehouse_id_9,sku_164,132,88,2020-07-31T11:12:57
449,warehouse_id_30,sku_17,96,96,2020-12-28T15:24:32
450,warehouse_id_40,sku_8,164,86,2020-07-28T02:06:04
451,warehouse_id_32,sku_107,139,67,2020-12-15T07:26:19
452,warehouse_id_72,sku_179,66,90,2020-11-18T12:57:24
453,warehouse_id_5,sku_184,121,74,2020-01-12T02:10:09
454,warehouse_id_6,sku_125,88,43,2020-08-14T07:58:42
455,warehouse_id_15,sku_175,117,64,2020-10-09T06:49:42
456,warehouse_id_38,sku_143,123,72,2020-09-14T22:16:51
457,warehouse_id_45,sku_8,138,86,2020-01-06T11:49:48
458,warehouse_id_61,sku_190,85,89,2020-09-10T16:01:22
459,warehouse_id_70,sku_121,136,74,2020-03-23T09:39:02
460,warehouse_id_1,sku_132,124,66,2020-06-24T06:16:48
461,warehouse_id_54,sku_94,122,95,2020-03-04T04:41:37
462,warehouse_id_10,sku_196,72,65,2020-05-01T09:20:34
463,warehouse_id_28,sku_120,136,89,2020-12-25T02:46:52
464,warehouse_id_76,sku_51,87,57,2020-07-05T18:52:43
465,warehouse_id_18,sku_154,139,103,2020-01-10T12:33:57
466,warehouse_id_79,sku_62,107,72,2020-06-22T23:56:14
467,warehouse_id_6,sku_76,103,98,2020-05-28T11:07:34
468,warehouse_id_43,sku_4,106,100,2020-01-13T06:27:41
469,warehouse_id_11,sku_165,92,76,2020-02-22T20:58:27
470,warehouse_id_51,sku_139,78,74,2020-02-28T03:28:08
471,warehouse_id_10,sku_105,155,45,2020-01-28T15:18:23
472,warehouse_id_49,sku_167,89,68,2020-12-24T09:27:47
473,warehouse_id_42,sku_110,128,80,2020-03-19T15:08:30
474,warehouse_id_24,sku_19,76,80,2020-08-27T00:46:37
475,warehouse_id_41,sku_25,104,81,2020-10-17T23:56:52
476,warehouse_id_25,sku_20,118,92,2020-06-10T19:13:08
477,warehouse_id_67,sku_196,135,69,2020-07-12T08:06:56
478,warehouse_id_80,sku_30,154,47,2020-03-13T18:04:48
479,warehouse_id_17,sku_96,112,75,2020-12-04T01:12:46
480,warehouse_id_42,sku_49,133,94,2020-08-24T14:25:08
481,warehouse_id_60,sku_100,98,69,2020-02-16T20:00:56
482,warehouse_id_27,sku_186,121,91,2020-05-19T19:27:24
483,warehouse_id_59,sku_54,142,115,2020-04-29T04:09:29
484,warehouse_id_52,sku_105,130,69,2020-01-17T04:56:24
485,warehouse_id_68,sku_44,126,63,2020-11-03T02:12:58
486,warehouse_id_13,sku_54,90,52,2020-12-07T18:44:14
487,warehouse_id_48,sku_137,172,67,2020-07-19T02:25:04
488,warehouse_id_71,sku_98,92,72,2020-08-05T08:34:49
489,warehouse_id_19,sku_146,89,65,2020-10-18T21:45:11
490,warehouse_id_6,sku_154,166,67,2020-01-15T13:30:12
491,warehouse_id_9,sku_122,107,77,2020-11-29T18:44:09
492,warehouse_id_18,sku_185,145,78,2020-04-15T20:33:01
493,warehouse_id_14,sku_28,104,68,2020-11-11T02:48:26
494,warehouse_id_54,sku_165,113,104,2020-01-17T17:41:48
495,warehouse_id_19,sku_82,126,60,2020-04-01T13:37:30
496,warehouse_id_7,sku_80,130,103,2020-08-29T22:48:37
497,warehouse_id_64,sku_88,185,95,2020-05-22T16:49:09
498,warehouse_id_60,sku_89,119,72,2020-02-14T10:57:05
499,warehouse_id_43,sku_26,120,94,2020-07-27T21:33:37
500,warehouse_id_65,sku_79,122,82,2020-03-11T10:37:26
501,warehouse_id_8,sku_165,157,51,2020-07-16T01:54:14
502,warehouse_id_18,sku_159,169,73,2020-10-21T14:52:45
503,warehouse_id_67,sku_174,73,92,2020-01-19T06:18:38
504,warehouse_id_72,sku_144,151,79,2020-08-19T17:16:05
505,warehouse_id_50,sku_175,120,97,2020-06-28T22:52:45
506,warehouse_id_36,sku_7,173,88,2020-02-23T18:46:10
507,warehouse_id_27,sku_69,106,90,2020-11-09T01:10:42
508,warehouse_id_18,sku_46,165,67,2020-07-31T10:22:24
509,warehouse_id_78,sku_15,147,79,2020-11-14T22:09:25
510,warehouse_id_30,sku_164,177,52,2020-10-13T19:55:32
511,warehouse_id_76,sku_62,139,85,2020-10-14T15:48:34
512,warehouse_id_74,sku_163,75,59,2020-12-29T20:16:14
513,warehouse_id_52,sku_154,127,98,2020-05-30T17:09:49
514,warehouse_id_15,sku_157,82,92,2020-04-29T21:51:14
515,warehouse_id_64,sku_3,152,89,2020-09-26T19:16:13
516,warehouse_id_21,sku_77,125,49,2020-03-31T22:54:59
517,warehouse_id_61,sku_168,138,66,2020-04-18T23:54:03
518,warehouse_id_10,sku_157,151,60,2020-02-03T14:00:51
519,warehouse_id_45,sku_57,155,77,2020-10-17T17:45:31
520,warehouse_id_40,sku_94,133,80,2020-02-11T10:40:42
521,warehouse_id_70,sku_151,137,90,2020-05-19T14:39:10
522,warehouse_id_14,sku_120,71,76,2020-08-04T17:03:29
523,warehouse_id_64,sku_1,156,59,2020-04-01T13:45:44
524,warehouse_id_13,sku_139,176,57,2020-11-10T15:36:30
525,warehouse_id_3,sku_56,135,72,2020-08-23T00:19:21
526,warehouse_id_42,sku_37,157,82,2020-12-09T09:55:14
527,warehouse_id_61,sku_101,80,98,2020-06-21T19:04:09
528,warehouse_id_36,sku_33,157,82,2020-07-09T10:19:06
529,warehouse_id_27,sku_48,99,111,2020-08-22T19:47:35
530,warehouse_id_39,sku_1,156,55,2020-02-24T08:33:40
531,warehouse_id_33,sku_50,138,74,2020-10-08T18:20:52
532,warehouse_id_15,sku_159,133,78,2020-11-19T12:09:37
533,warehouse_id_79,sku_27,166,67,2020-02-23T14:08:22
534,warehouse_id_50,sku_164,107,64,2020-10-04T12:05:19
535,warehouse_id_39,sku_35,168,56,2020-01-11T00:22:25
536,warehouse_id_6,sku_29,159,102,2020-04-09T16:12:39
537,warehouse_id_62,sku_167,142,80,2020-01-10T00:42:18
538,warehouse_id_32,sku_121,88,70,2020-06-23T21:20:48
539,warehouse_id_64,sku_10,157,87,2020-10-15T01:46:15
540,warehouse_id_30,sku_172,83,88,2020-01-06T14:26:36
541,warehouse_id_40,sku_15,163,82,2020-11-27T03:39:01
542,warehouse_id_11,sku_83,134,55,2020-09-09T11:50:19
543,warehouse_id_38,sku_157,111,73,2020-08-07T04:51:26
544,warehouse_id_19,sku_112,115,74,2020-01-07T13:13:43
545,warehouse_id_2,sku_136,131,59,2020-12-04T21:45:14
546,warehouse_id_61,sku_41,113,65,2020-02-09T13:00:15
547,warehouse_id_46,sku_183,150,85,2020-06-26T19:22:32
548,warehouse_id_47,sku_22,92,96,2020-03-03T01:45:27
549,warehouse_id_34,sku_199,125,74,2020-03-31T06:26:51
550,warehouse_id_34,sku_29,105,55,2020-08-27T08:54:21
551,warehouse_id_46,sku_197,146,60,2020-11-05T14:38:01
552,warehouse_id_68,sku_2,122,79,2020-05-20T22:11:28
553,warehouse_id_49,sku_196,85,77,2020-08-21T16:05:58
554,warehouse_id_15,sku_7,154,81,2020-10-17T05:03:04
555,warehouse_id_56,sku_175,131,96,2020-12-09T12:05:54
556,warehouse_id_2,sku_66,146,81,2020-03-28T21:52:16
557,warehouse_id_6,sku_28,147,63,2020-01-27T20:08:26
558,warehouse_id_11,sku_68,78,102,2020-03-15T20:57:12
559,warehouse_id_18,sku_161,171,79,2020-06-03T07:01:08
560,warehouse_id_32,sku_173,161,96,2020-09-10T06:54:30
561,warehouse_id_68,sku_159,122,87,2020-09-23T13:12:10
562,warehouse_id_62,sku_191,164,65,2020-01-17T20:21:23
563,warehouse_id_35,sku_105,164,55,2020-10-12T13:30:23
564,warehouse_id_30,sku_74,103,81,2020-12-07T23:01:10
565,warehouse_id_21,sku_136,149,57,2020-01-24T22:34:26
566,warehouse_id_45,sku_2,118,79,2020-07-01T15:32:07
567,warehouse_id_57,sku_87,97,97,2020-07-15T22:40:22
568,warehouse_id_63,sku_183,95,99,2020-05-27T12:26:07
569,warehouse_id_78,sku_108,78,73,2020-01-25T16:02:57
570,warehouse_id_77,sku_5,134,83,2020-07-07T14:46:17
571,warehouse_id_76,sku_18,103,77,2020-09-05T01:23:22
572,warehouse_id_72,sku_14,110,85,2020-06-22T23:59:36
573,warehouse_id_5,sku_197,92,71,2020-12-30T12:48:51
574,warehouse_id_71,sku_38,125,107,2020-10-01T21:01:31
575,warehouse_id_73,sku_184,134,64,2020-07-03T06:06:43
576,warehouse_id_23,sku_108,113,95,2020-08-19T21:11:07
577,warehouse_id_10,sku_163,122,81,2020-02-22T06:30:01
578,warehouse_id_63,sku_56,137,65,2020-05-16T00:16:55
579,warehouse_id_70,sku_3,103,64,2020-04-19T06:31:35
580,warehouse_id_39,sku_104,107,69,2020-10-29T00:50:24
581,warehouse_id_50,sku_142,123,90,2020-04-10T18:29:10
582,warehouse_id_21,sku_55,99,76,2020-06-15T05:03:15
583,warehouse_id_54,sku_160,116,133,2020-03-07T19:49:46
584,warehouse_id_33,sku_87,129,54,2020-06-01T01:59:19
585,warehouse_id_16,sku_187,155,82,2020-03-18T14:00:42
586,warehouse_id_80,sku_13,120,89,2020-07-07T13:13:59
587,warehouse_id_73,sku_24,108,49,2020-02-29T16:05:27
588,warehouse_id_64,sku_189,186,111,2020-03-21T03:23:07
589,warehouse_id_61,sku_139,81,87,2020-02-09T03:22:18
590,warehouse_id_10,sku_123,157,90,2020-08-31T18:04:13
591,warehouse_id_20,sku_121,121,83,2020-07-01T04:37:26
592,warehouse_id_22,sku_66,143,65,2020-07-15T11:28:21
593,warehouse_id_21,sku_152,118,89,2020-12-21T20:31:26
594,warehouse_id_57,sku_61,78,55,2020-10-05T21:00:40
595,warehouse_id_74,sku_48,166,67,2020-08-28T09:00:15
596,warehouse_id_46,sku_69,93,87,2020-03-10T14:41:36
597,warehouse_id_60,sku_178,142,88,2020-10-25T01:17:04
598,warehouse_id_12,sku_9,122,84,2020-02-26T17:52:41
599,warehouse_id_1,sku_71,101,66,2020-04-21T21:24:52
600,warehouse_id_56,sku_66,113,89,2020-02-02T03:25:21
601,warehouse_id_73,sku_10,89,56,2020-09-15T07:12:17
602,warehouse_id_66,sku_166,149,89,2020-03-09T17:09:41
603,warehouse_id_19,sku_185,92,73,2020-06-02T22:43:21
604,warehouse_id_80,sku_189,145,77,2020-08-10T01:09:47
605,warehouse_id_4,sku_18,149,96,2020-08-25T23:12:20
606,warehouse_id_28,sku_157,106,55,2020-10-21T16:50:20
607,warehouse_id_20,sku_85,108,47,2020-06-09T20:06:42
608,warehouse_id_46,sku_71,151,57,2020-03-08T19:41:01
609,warehouse_id_14,sku_104,74,104,2020-02-19T10:38:13
610,warehouse_id_27,sku_79,116,49,2020-09-12T01:29:35
611,warehouse_id_2,sku_123,141,98,2020-07-29T21:49:12
612,warehouse_id_69,sku_132,116,89,2020-07-18T09:52:24
613,warehouse_id_22,sku_131,168,70,2020-06-04T08:47:40
614,warehouse_id_51,sku_80,130,65,2020-08-29T08:50:36
615,warehouse_id_27,sku_194,151,79,2020-07-21T18:00:37
616,warehouse_id_15,sku_154,87,73,2020-11-03T17:43:03
617,warehouse_id_71,sku_28,87,89,2020-11-04T01:54:05
618,warehouse_id_52,sku_44,36,76,2020-06-08T01:59:10
619,warehouse_id_47,sku_185,116,90,2020-09-05T04:07:48
620,warehouse_id_42,sku_51,110,76,2020-03-14T08:26:47
621,warehouse_id_52,sku_92,173,49,2020-10-26T08:29:09
622,warehouse_id_50,sku_4,121,71,2020-12-01T01:30:02
623,warehouse_id_43,sku_162,153,83,2020-06-01T10:58:46
624,warehouse_id_43,sku_183,96,89,2020-01-03T18:29:48
625,warehouse_id_62,sku_41,108,87,2020-09-05T16:17:04
626,warehouse_id_18,sku_90,104,56,2020-12-26T23:45:03
627,warehouse_id_27,sku_2,142,71,2020-09-28T19:33:03
628,warehouse_id_37,sku_101,131,86,2020-02-15T09:09:30
629,warehouse_id_26,sku_34,137,91,2020-11-02T14:27:55
630,warehouse_id_59,sku_114,131,67,2020-08-28T13:15:42
631,warehouse_id_78,sku_129,112,69,2020-05-11T09:01:44
632,warehouse_id_8,sku_3,140,61,2020-02-18T13:05:43
633,warehouse_id_10,sku_194,122,76,2020-01-27T14:36:22
634,warehouse_id_75,sku_108,131,63,2020-04-18T18:39:14
635,warehouse_id_3,sku_58,109,52,2020-11-20T08:49:56
636,warehouse_id_46,sku_78,101,93,2020-11-10T04:18:12
637,warehouse_id_76,sku_199,115,69,2020-10-31T13:07:14
638,warehouse_id_23,sku_124,92,55,2020-03-06T10:09:32
639,warehouse_id_48,sku_18,118,77,2020-10-10T22:31:21
640,warehouse_id_3,sku_16,148,101,2020-08-04T21:30:25
641,warehouse_id_51,sku_11,138,71,2020-08-22T22:29:18
642,warehouse_id_51,sku_162,148,80,2020-09-06T22:10:28
643,warehouse_id_30,sku_105,109,76,2020-10-16T01:35:20
644,warehouse_id_2,sku_123,141,99,2020-03-25T00:47:19
645,warehouse_id_17,sku_192,131,104,2020-02-13T04:33:51
646,warehouse_id_29,sku_194,104,94,2020-03-03T01:43:17
647,warehouse_id_49,sku_88,88,140,2020-01-23T11:07:56
648,warehouse_id_57,sku_122,135,70,2020-01-13T19:34:18
649,warehouse_id_43,sku_69,79,79,2020-11-10T04:11:55
650,warehouse_id_10,sku_189,128,55,2020-11-28T07:05:49
651,warehouse_id_61,sku_57,124,107,2020-07-17T04:41:25
652,warehouse_id_47,sku_173,129,92,2020-12-01T07:30:53
653,warehouse_id_80,sku_84,115,98,2020-07-14T12:58:10
654,warehouse_id_25,sku_139,146,90,2020-07-25T15:58:45
655,warehouse_id_37,sku_184,137,80,2020-08-22T19:04:57
656,warehouse_id_14,sku_158,97,83,2020-03-10T06:16:32
657,warehouse_id_10,sku_196,78,78,2020-04-11T16:32:31
658,warehouse_id_20,sku_139,77,75,2020-05-07T13:49:58
659,warehouse_id_8,sku_92,101,85,2020-11-28T23:50:39
660,warehouse_id_65,sku_70,71,78,2020-03-08T13:36:03
661,warehouse_id_53,sku_20,146,106,2020-11-19T07:42:02
662,warehouse_id_62,sku_118,57,75,2020-11-14T20:23:48
663,warehouse_id_52,sku_103,115,76,2020-08-03T06:49:59
664,warehouse_id_45,sku_125,132,58,2020-12-17T19:10:39
665,warehouse_id_3,sku_135,83,77,2020-02-08T10:42:09
666,warehouse_id_42,sku_19,174,97,2020-11-27T09:31:49
667,warehouse_id_32,sku_154,120,79,2020-10-20T19:14:03
668,warehouse_id_72,sku_123,148,72,2020-08-09T22:17:54
669,warehouse_id_56,sku_123,140,62,2020-01-25T10:03:29
670,warehouse_id_26,sku_96,142,93,2020-11-22T17:13:35
671,warehouse_id_45,sku_127,136,78,2020-12-23T06:25:33
672,warehouse_id_44,sku_142,152,97,2020-10-27T06:47:40
673,warehouse_id_61,sku_135,91,69,2020-10-30T11:22:33
674,warehouse_id_49,sku_160,49,74,2020-09-19T08:38:44
675,warehouse_id_58,sku_106,134,71,2020-06-14T02:35:38
676,warehouse_id_4,sku_84,56,79,2020-09-16T03:09:09
677,warehouse_id_27,sku_46,81,109,2020-01-13T02:23:31
678,warehouse_id_20,sku_194,150,93,2020-08-21T04:36:53
679,warehouse_id_53,sku_31,85,84,2020-12-03T13:24:48
680,warehouse_id_38,sku_70,116,106,2020-10-24T22:02:03
681,warehouse_id_65,sku_122,90,69,2020-01-27T07:54:46
682,warehouse_id_21,sku_47,107,84,2020-05-01T19:30:44
683,warehouse_id_78,sku_18,79,83,2020-10-05T13:50:58
684,warehouse_id_4,sku_67,129,83,2020-01-29T20:11:03
685,warehouse_id_15,sku_182,131,89,2020-06-16T13:10:54
686,warehouse_id_18,sku_85,123,70,2020-03-03T23:52:10
687,warehouse_id_57,sku_3,98,66,2020-08-23T17:07:09
688,warehouse_id_56,sku_31,124,73,2020-10-11T18:38:05
689,warehouse_id_38,sku_144,94,60,2020-04-17T03:59:33
690,warehouse_id_6,sku_85,71,84,2020-09-23T08:08:33
691,warehouse_id_4,sku_109,130,48,2020-12-30T12:10:58
692,warehouse_id_52,sku_123,87,74,2020-01-05T07:01:45
693,warehouse_id_45,sku_157,91,97,2020-10-04T22:20:37
694,warehouse_id_59,sku_109,125,79,2020-01-22T09:01:19
695,warehouse_id_32,sku_159,147,65,2020-04-24T22:21:58
696,warehouse_id_70,sku_78,130,90,2020-04-29T15:21:46
697,warehouse_id_55,sku_106,74,121,2020-08-30T16:01:35
698,warehouse_id_15,sku_174,107,88,2020-06-20T05:21:53
699,warehouse_id_59,sku_49,37,82,2020-12-10T18:54:53
700,warehouse_id_41,sku_146,157,91,2020-05-12T01:36:45
701,warehouse_id_42,sku_36,96,85,2020-07-04T01:39:56
702,warehouse_id_61,sku_155,104,77,2020-01-22T08:02:11
703,warehouse_id_65,sku_173,84,75,2020-02-21T15:52:12
704,warehouse_id_69,sku_144,128,62,2020-07-04T20:12:57
705,warehouse_id_28,sku_106,101,67,2020-06-25T08:33:36
706,warehouse_id_71,sku_200,176,78,2020-03-02T18:43:34
707,warehouse_id_49,sku_160,108,84,2020-03-01T04:54:47
708,warehouse_id_24,sku_90,143,81,2020-05-06T17:07:08
709,warehouse_id_12,sku_12,109,57,2020-12-16T08:02:36
710,warehouse_id_29,sku_72,121,78,2020-01-30T03:52:05
711,warehouse_id_44,sku_41,94,101,2020-04-30T17:39:44
712,warehouse_id_16,sku_67,93,85,2020-06-27T02:08:35
713,warehouse_id_44,sku_69,110,98,2020-07-04T20:22:18
714,warehouse_id_27,sku_17,99,87,2020-05-12T11:53:53
715,warehouse_id_1,sku_120,149,91,2020-03-01T21:43:47
716,warehouse_id_43,sku_52,150,61,2020-01-23T19:41:03
717,warehouse_id_62,sku_1,150,84,2020-09-14T15:27:56
718,warehouse_id_33,sku_121,115,94,2020-07-13T20:49:07
719,warehouse_id_34,sku_177,132,73,2020-08-30T04:11:53
720,warehouse_id_12,sku_37,104,84,2020-07-09T12:19:50
721,warehouse_id_2,sku_123,96,91,2020-03-31T01:16:19
722,warehouse_id_8,sku_28,165,77,2020-03-10T20:36:26
723,warehouse_id_61,sku_174,151,74,2020-02-25T13:16:33
724,warehouse_id_31,sku_69,122,109,2020-03-02T05:10:10
725,warehouse_id_17,sku_34,161,78,2020-09-08T10:36:55
726,warehouse_id_23,sku_60,153,77,2020-12-06T20:31:11
727,warehouse_id_15,sku_163,163,106,2020-03-26T21:00:55
728,warehouse_id_33,sku_84,93,49,2020-01-08T01:31:47
729,warehouse_id_35,sku_116,119,54,2020-03-23T10:08:31
730,warehouse_id_47,sku_61,139,110,2020-11-27T19:07:39
731,warehouse_id_1,sku_96,146,57,2020-01-06T18:31:46
732,warehouse_id_75,sku_200,134,76,2020-01-11T01:32:15
733,warehouse_id_54,sku_22,135,92,2020-04-11T18:28:57
734,warehouse_id_63,sku_37,73,77,2020-08-16T10:38:16
735,warehouse_id_24,sku_179,150,72,2020-10-20T17:42:09
736,warehouse_id_22,sku_46,134,74,2020-04-24T18:07:57
737,warehouse_id_9,sku_80,112,78,2020-11-15T04:29:55
738,warehouse_id_57,sku_34,105,74,2020-09-13T06:21:51
739,warehouse_id_32,sku_120,115,76,2020-04-11T06:26:16
740,warehouse_id_23,sku_67,124,90,2020-02-27T03:16:53
741,warehouse_id_55,sku_58,96,67,2020-03-03T04:52:45
742,warehouse_id_8,sku_41,126,80,2020-10-08T03:09:12
743,warehouse_id_33,sku_162,92,89,2020-11-01T09:22:29
744,warehouse_id_80,sku_95,131,77,2020-05-01T13:51:52
745,warehouse_id_68,sku_14,130,75,2020-10-11T14:50:08
746,warehouse_id_31,sku_32,142,103,2020-09-26T21:24:29
747,warehouse_id_76,sku_152,144,82,2020-07-08T22:45:24
748,warehouse_id_48,sku_166,128,96,2020-07-10T14:25:37
749,warehouse_id_80,sku_167,115,82,2020-11-12T20:35:16
750,warehouse_id_24,sku_101,89,92,2020-10-22T23:36:22
751,warehouse_id_33,sku_195,118,58,2020-10-10T10:13:51
752,warehouse_id_75,sku_91,135,70,2020-01-05T12:00:37
753,warehouse_id_12,sku_21,116,94,2020-10-14T21:16:19
754,warehouse_id_73,sku_19,104,100,2020-08-05T12:44:05
755,warehouse_id_37,sku_70,138,75,2020-02-09T20:42:06
756,warehouse_id_11,sku_2,125,102,2020-10-12T06:29:48
757,warehouse_id_66,sku_95,131,91,2020-09-01T23:05:38
758,warehouse_id_52,sku_120,167,71,2020-03-11T04:25:37
759,warehouse_id_71,sku_60,120,71,2020-11-30T00:45:28
760,warehouse_id_40,sku_65,112,95,2020-08-20T01:46:25
761,warehouse_id_15,sku_18,93,76,2020-02-10T07:07:52
762,warehouse_id_7,sku_125,139,59,2020-08-17T00:48:49
763,warehouse_id_49,sku_8,103,110,2020-10-13T18:16:15
764,warehouse_id_18,sku_35,87,73,2020-06-24T17:22:35
765,warehouse_id_19,sku_121,94,83,2020-04-14T21:42:08
766,warehouse_id_68,sku_122,111,69,2020-06-07T23:15:22
767,warehouse_id_6,sku_76,76,106,2020-01-15T03:49:19
768,warehouse_id_35,sku_30,134,72,2020-06-20T11:52:48
769,warehouse_id_2,sku_73,101,88,2020-06-02T10:18:39
770,warehouse_id_74,sku_155,69,61,2020-02-22T06:01:46
771,warehouse_id_28,sku_119,97,79,2020-12-27T23:02:27
772,warehouse_id_9,sku_143,168,68,2020-06-14T13:54:14
773,warehouse_id_44,sku_127,139,69,2020-05-29T09:47:48
774,warehouse_id_26,sku_162,131,81,2020-08-17T12:52:23
775,warehouse_id_78,sku_170,100,84,2020-07-17T17:12:10
776,warehouse_id_20,sku_162,153,70,2020-09-26T21:36:47
777,warehouse_id_59,sku_165,106,72,2020-10-31T01:29:11
778,warehouse_id_21,sku_103,127,74,2020-02-03T00:10:49
779,warehouse_id_44,sku_98,149,89,2020-07-07T06:43:16
780,warehouse_id_19,sku_48,88,118,2020-12-10T03:24:21
781,warehouse_id_26,sku_122,37,53,2020-01-19T17:50:33
782,warehouse_id_25,sku_199,120,83,2020-12-30T00:42:58
783,warehouse_id_68,sku_152,61,71,2020-01-31T21:43:51
784,warehouse_id_12,sku_30,139,90,2020-12-27T11:39:22
785,warehouse_id_79,sku_113,131,78,2020-06-07T02:47:55
786,warehouse_id_31,sku_115,144,62,2020-06-18T08:26:14
787,warehouse_id_61,sku_4,68,83,2020-11-10T14:25:33
788,warehouse_id_42,sku_136,89,64,2020-01-18T22:15:36
789,warehouse_id_36,sku_98,145,90,2020-08-26T11:38:23
790,warehouse_id_33,sku_81,169,89,2020-07-30T08:01:06
791,warehouse_id_32,sku_21,96,85,2020-04-16T01:27:24
792,warehouse_id_65,sku_121,97,90,2020-07-30T16:52:00
793,warehouse_id_36,sku_103,124,73,2020-06-27T09:33:38
794,warehouse_id_2,sku_50,93,77,2020-08-25T03:50:43
795,warehouse_id_44,sku_146,145,98,2020-08-17T12:38:17
796,warehouse_id_65,sku_96,111,66,2020-12-15T19:52:46
797,warehouse_id_77,sku_85,151,60,2020-01-11T08:08:44
798,warehouse_id_54,sku_89,108,81,2020-01-07T07:50:17
799,warehouse_id_60,sku_48,163,57,2020-09-15T02:07:29
800,warehouse_id_60,sku_93,136,73,2020-10-10T01:26:40
801,warehouse_id_1,sku_33,67,91,2020-09-05T09:10:06
802,warehouse_id_36,sku_33,106,62,2020-11-30T13:59:18
803,warehouse_id_41,sku_90,176,81,2020-01-03T06:32:44
804,warehouse_id_72,sku_92,74,64,2020-05-12T09:55:44
805,warehouse_id_26,sku_106,130,78,2020-08-07T22:44:24
806,warehouse_id_72,sku_140,157,87,2020-11-21T13:45:43
807,warehouse_id_71,sku_114,142,59,2020-12-08T19:53:04
808,warehouse_id_14,sku_193,109,90,2020-02-24T21:28:42
809,warehouse_id_47,sku_167,163,93,2020-04-14T15:30:01
810,warehouse_id_20,sku_70,150,100,2020-10-05T21:05:16
811,warehouse_id_2,sku_100,113,21,2020-09-05T20:33:19
812,warehouse_id_50,sku_186,90,81,2020-01-12T03:55:00
813,warehouse_id_43,sku_132,153,91,2020-03-24T13:57:36
814,warehouse_id_31,sku_126,181,77,2020-01-06T07:51:10
815,warehouse_id_29,sku_140,132,70,2020-12-14T17:37:55
816,warehouse_id_46,sku_102,160,91,2020-07-18T09:28:40
