reaction_id,post_id,user_id,reaction_type,created_ts
100562,101107,1270,angry,2020-09-07T14:16:57
100563,101365,1080,laugh,2020-09-01T12:26:51
100564,101846,1105,wow,2020-08-12T09:22:50
100565,100770,1074,angry,2020-06-25T03:43:43
100566,101480,1216,sad,2020-09-15T09:39:59
100567,100926,1310,like,2020-01-01T08:00:50
100568,100341,1047,laugh,2020-02-07T23:41:18
100569,101576,1213,like,2020-02-26T20:25:19
100570,101084,1095,sad,2020-07-02T02:54:37
100571,101230,1453,love,2020-06-29T19:34:06
100572,101254,1127,wow,2020-03-08T13:08:07
100573,101427,1044,like,2020-05-17T07:30:01
100574,101262,1121,angry,2020-12-13T09:10:44
100575,101577,1070,like,2020-11-19T19:11:10
100576,100558,1217,angry,2020-12-23T14:49:36
100577,100499,1317,love,2020-10-19T14:19:28
100578,100023,1118,like,2020-05-29T00:12:05
100579,100129,1026,wow,2020-01-04T11:48:15
100580,101797,1494,angry,2020-04-15T12:10:54
100581,101685,1231,love,2020-01-08T10:25:23
100582,100664,1221,wow,2020-09-12T14:04:07
100583,101466,1450,laugh,2020-02-14T20:25:23
100584,100365,1434,like,2020-09-22T06:01:56
100585,101759,1475,wow,2020-04-19T16:14:26
100586,100683,1218,wow,2020-11-27T17:08:25
100587,101733,1167,sad,2020-12-23T03:10:25
100588,100802,1457,wow,2020-03-16T11:38:46
100589,100043,1265,love,2020-05-13T22:24:45
100590,100041,1119,love,2020-06-07T22:45:25
100591,101675,1357,love,2020-08-16T12:08:30
100592,100097,1238,love,2020-03-21T03:24:01
100593,101353,1199,angry,2020-10-09T18:35:48
100594,100081,1456,love,2020-02-09T10:30:08
100595,100904,1307,love,2020-04-02T00:27:08
100596,101460,1436,angry,2020-01-18T09:24:08
100597,100344,1253,wow,2020-09-10T21:33:54
100598,101041,1221,love,2020-08-01T10:57:00
100599,100133,1335,wow,2020-12-16T12:41:49
100600,101673,1347,like,2020-11-10T17:18:16
100601,100295,1312,love,2020-12-25T00:36:03
100602,100407,1252,sad,2020-04-17T04:45:22
100603,100237,1225,angry,2020-10-10T05:01:47
100604,100579,1353,laugh,2020-12-25T06:28:59
100605,100893,1141,angry,2020-01-04T20:32:55
100606,101083,1303,angry,2020-11-29T14:12:23
100607,100664,1039,wow,2020-03-15T05:46:49
100608,101760,1265,sad,2020-12-08T00:18:44
100609,100468,1396,wow,2020-07-02T07:37:44
100610,101242,1412,wow,2020-06-21T07:28:26
100611,100789,1005,laugh,2020-02-27T18:39:44
100612,101803,1018,wow,2020-05-07T08:53:58
100613,101728,1073,angry,2020-06-21T12:52:24
100614,100885,1127,wow,2020-10-11T07:53:49
100615,100262,1320,sad,2020-04-13T17:53:25
100616,101428,1201,like,2020-01-23T20:15:52
100617,100908,1496,wow,2020-10-12T05:27:29
100618,100808,1082,like,2020-01-05T07:54:09
100619,101688,1371,sad,2020-05-19T17:49:27
100620,101647,1250,laugh,2020-04-12T21:16:32
100621,100007,1471,like,2020-02-29T15:48:32
100622,101360,1353,like,2020-06-15T02:40:41
100623,101638,1235,wow,2020-01-23T07:12:37
100624,100274,1175,angry,2020-06-21T05:28:39
100625,101172,1466,like,2020-12-01T04:21:13
100626,100925,1001,angry,2020-10-30T01:03:40
100627,101690,1336,love,2020-09-28T01:52:31
100628,100679,1120,laugh,2020-02-08T13:51:53
100629,100966,1161,love,2020-02-15T03:02:53
100630,101793,1155,wow,2020-04-16T19:27:54
100631,101071,1025,angry,2020-03-25T09:30:16
100632,100772,1225,like,2020-08-21T23:43:13
100633,100264,1318,laugh,2020-02-13T23:42:33
100634,101616,1230,sad,2020-11-04T14:53:57
100635,100887,1455,wow,2020-04-21T22:39:47
100636,101362,1459,angry,2020-06-17T05:50:22
100637,101151,1428,angry,2020-08-03T09:03:28
100638,101378,1287,wow,2020-01-12T11:38:59
100639,100686,1230,wow,2020-09-11T00:54:26
100640,100559,1420,angry,2020-06-23T04:52:30
100641,101372,1427,sad,2020-06-19T19:41:32
100642,100057,1065,angry,2020-11-02T05:19:32
100643,101586,1112,love,2020-12-15T14:08:12
100644,101362,1187,angry,2020-05-30T15:20:26
100645,100187,1069,sad,2020-06-15T22:22:15
100646,101739,1145,like,2020-04-27T02:51:03
100647,100645,1473,laugh,2020-09-23T20:31:04
100648,101831,1158,love,2020-03-12T07:40:44
100649,100185,1069,sad,2020-07-28T15:01:04
100650,100655,1000,love,2020-01-22T19:15:05
100651,100764,1227,angry,2020-11-17T18:36:16
100652,100846,1407,wow,2020-07-06T10:48:12
100653,100632,1355,wow,2020-11-24T11:44:27
100654,101252,1043,like,2020-12-23T08:14:30
100655,100975,1296,laugh,2020-10-13T11:49:47
100656,101310,1429,love,2020-09-22T00:49:41
100657,100931,1082,like,2020-07-08T21:47:08
100658,100013,1297,angry,2020-08-10T18:10:54
100659,101608,1312,like,2020-05-06T11:20:02
100660,100785,1244,sad,2020-07-17T22:57:16
100661,100852,1217,angry,2020-12-23T19:42:43
100662,101316,1334,love,2020-03-05T06:04:50
100663,100838,1082,like,2020-10-17T06:19:06
100664,100116,1384,sad,2020-07-23T18:22:48
100665,101945,1236,wow,2020-05-18T23:20:32
100666,101165,1224,angry,2020-09-24T09:59:57
100667,100023,1240,like,2020-06-04T20:37:16
100668,100793,1175,laugh,2020-08-28T09:14:40
100669,100269,1181,wow,2020-02-20T23:57:21
100670,101932,1025,sad,2020-08-24T01:27:42
100671,100352,1297,laugh,2020-08-20T05:29:59
100672,100576,1161,like,2020-04-26T21:09:38
100673,101521,1116,laugh,2020-10-12T16:31:39
100674,100438,1393,angry,2020-07-04T02:35:30
100675,100020,1069,angry,2020-09-08T08:14:28
100676,100849,1184,sad,2020-02-03T05:56:55
100677,100331,1202,wow,2020-11-07T08:31:01
100678,100604,1245,angry,2020-03-08T18:12:32
100679,101896,1097,wow,2020-02-28T09:13:51
100680,100491,1333,like,2020-06-17T03:02:45
100681,100689,1100,sad,2020-01-21T02:32:30
100682,101418,1146,like,2020-03-14T13:53:29
100683,101613,1013,wow,2020-11-22T08:40:36
100684,100286,1061,laugh,2020-11-04T16:43:09
100685,100570,1266,sad,2020-03-09T15:01:57
100686,100757,1460,love,2020-05-30T19:04:44
100687,101976,1380,sad,2020-12-12T08:22:14
100688,101982,1044,love,2020-11-13T04:05:39
100689,100477,1334,angry,2020-09-09T19:38:23
100690,101435,1451,like,2020-03-28T03:11:04
100691,101578,1094,like,2020-01-25T03:37:22
100692,101264,1321,laugh,2020-01-25T16:48:49
100693,101773,1401,love,2020-04-25T23:58:58
100694,101191,1312,sad,2020-02-08T07:55:25
100695,101576,1136,like,2020-05-28T15:24:55
100696,101479,1497,wow,2020-02-03T01:23:30
100697,101301,1022,sad,2020-08-18T14:09:21
100698,100593,1213,love,2020-06-22T01:51:37
100699,101669,1332,sad,2020-10-31T11:46:16
100700,101943,1305,angry,2020-05-25T18:51:03
100701,101614,1440,angry,2020-07-13T19:08:54
100702,101351,1389,angry,2020-05-02T12:05:36
100703,101321,1156,like,2020-12-11T01:18:47
100704,101716,1394,wow,2020-01-03T21:26:29
100705,101069,1112,wow,2020-01-18T04:08:34
100706,101452,1252,angry,2020-06-23T21:04:38
100707,101887,1115,like,2020-08-19T18:36:32
100708,100035,1090,wow,2020-05-17T17:35:09
100709,100557,1383,angry,2020-09-23T18:52:14
100710,101411,1223,wow,2020-02-17T07:38:00
100711,100137,1103,sad,2020-07-06T07:38:31
100712,101190,1305,laugh,2020-05-06T17:22:13
100713,100150,1142,wow,2020-04-30T07:26:19
100714,101712,1418,laugh,2020-05-04T01:06:35
100715,100527,1063,angry,2020-05-12T03:35:07
100716,101086,1214,laugh,2020-02-19T19:53:08
100717,101325,1438,wow,2020-12-26T10:04:49
100718,100689,1133,laugh,2020-06-02T22:19:55
100719,101955,1296,wow,2020-11-14T08:21:43
100720,100674,1109,like,2020-07-29T19:23:10
100721,101445,1438,laugh,2020-01-21T13:37:20
100722,101922,1171,like,2020-02-26T15:27:04
100723,100072,1418,love,2020-03-25T18:53:04
100724,101639,1382,wow,2020-06-05T23:35:20
100725,101772,1485,like,2020-02-28T10:49:11
100726,100093,1326,love,2020-05-04T00:19:48
100727,100231,1258,laugh,2020-06-10T00:37:52
100728,100568,1296,like,2020-03-11T00:30:29
100729,100280,1022,sad,2020-07-28T12:20:39
100730,101328,1058,love,2020-01-13T04:20:22
100731,101282,1193,angry,2020-05-07T13:34:53
100732,101408,1044,wow,2020-02-29T19:52:39
100733,101430,1011,like,2020-12-25T04:02:36
100734,101949,1341,laugh,2020-11-09T11:43:34
100735,100446,1395,laugh,2020-12-24T21:36:08
100736,100928,1463,angry,2020-11-24T04:49:52
100737,100391,1408,like,2020-03-23T07:10:44
100738,101842,1219,laugh,2020-02-15T09:10:22
100739,100284,1423,love,2020-07-04T05:33:55
100740,101232,1009,laugh,2020-01-16T13:13:49
100741,101747,1078,angry,2020-01-31T04:38:58
100742,100400,1173,sad,2020-09-27T12:52:32
100743,101973,1260,angry,2020-10-14T17:08:39
100744,100101,1389,angry,2020-08-12T06:27:04
100745,100330,1094,sad,2020-10-10T20:31:26
100746,101070,1356,wow,2020-04-08T14:45:41
100747,101085,1356,love,2020-03-02T22:59:36
100748,101515,1284,wow,2020-11-07T23:33:06
100749,100568,1126,like,2020-05-07T15:31:35
100750,100990,1423,wow,2020-10-31T00:19:38
100751,100755,1462,wow,2020-06-14T06:19:57
100752,101359,1196,wow,2020-06-17T11:55:25
100753,100356,1034,love,2020-05-14T13:48:07
100754,101323,1124,like,2020-12-08T04:05:17
100755,100194,1465,laugh,2020-01-07T00:06:21
100756,100761,1376,love,2020-07-18T14:17:11
100757,101934,1166,wow,2020-02-06T23:37:53
100758,100375,1325,angry,2020-03-09T17:02:24
100759,101435,1261,angry,2020-11-28T19:53:50
100760,100981,1002,wow,2020-07-16T03:28:23
100761,101920,1229,wow,2020-10-14T17:30:51
100762,100840,1359,like,2020-12-02T16:47:56
100763,101501,1336,wow,2020-05-04T23:31:25
100764,100670,1125,like,2020-03-02T06:36:19
100765,101034,1284,like,2020-01-05T22:11:07
100766,101028,1155,wow,2020-05-18T09:51:47
100767,100340,1207,sad,2020-06-21T18:35:44
100768,100398,1443,angry,2020-11-22T16:18:33
100769,100513,1062,angry,2020-11-08T09:56:07
100770,100261,1322,sad,2020-07-22T05:47:49
100771,101148,1052,sad,2020-12-08T10:15:02
100772,100609,1361,love,2020-03-05T01:02:45
100773,100590,1397,love,2020-11-09T13:20:06
100774,100197,1452,angry,2020-09-08T04:01:18
100775,100546,1075,love,2020-06-20T15:35:40
100776,100072,1361,wow,2020-07-01T21:21:52
100777,101464,1038,angry,2020-08-03T07:56:56
100778,101035,1247,love,2020-09-11T12:06:27
100779,101425,1068,love,2020-07-26T22:09:06
100780,101172,1159,like,2020-03-11T22:36:30
100781,100337,1346,like,2020-05-31T10:19:45
100782,100033,1395,angry,2020-05-23T16:11:00
100783,100077,1436,love,2020-09-30T17:53:32
100784,100023,1418,love,2020-12-05T10:05:42
100785,101478,1492,angry,2020-04-05T15:07:52
100786,101680,1380,angry,2020-08-06T04:31:37
100787,100133,1254,wow,2020-01-07T09:30:33
100788,100379,1399,sad,2020-12-28T19:15:22
100789,101748,1272,wow,2020-07-16T02:43:24
100790,101146,1325,wow,2020-11-28T14:55:20
100791,100605,1481,sad,2020-02-19T00:46:49
100792,101475,1092,laugh,2020-12-17T15:00:46
100793,101173,1365,laugh,2020-12-19T18:56:04
100794,100921,1019,love,2020-08-08T02:15:38
100795,100546,1219,wow,2020-03-25T22:59:48
100796,100198,1429,love,2020-10-01T11:01:53
100797,100942,1252,like,2020-06-11T10:09:12
100798,100350,1447,love,2020-01-11T02:37:53
100799,100082,1304,angry,2020-08-21T05:36:32
100800,100000,1306,wow,2020-08-06T12:24:40
100801,100049,1276,love,2020-02-17T03:29:25
100802,101230,1344,laugh,2020-01-30T13:07:34
100803,101994,1328,sad,2020-06-30T09:58:19
100804,101054,1172,laugh,2020-07-06T08:02:34
100805,101401,1012,sad,2020-06-14T13:29:10
100806,100983,1416,angry,2020-07-26T16:44:37
100807,100998,1415,like,2020-02-08T07:14:43
100808,100735,1129,wow,2020-06-01T18:40:37
100809,101414,1268,laugh,2020-09-11T14:00:17
100810,100992,1276,angry,2020-09-18T12:51:45
100811,100063,1288,wow,2020-09-03T11:30:39
100812,100349,1237,laugh,2020-01-24T06:22:48
100813,100254,1247,sad,2020-03-14T11:22:22
100814,100923,1482,love,2020-05-06T11:57:34
100815,101953,1056,wow,2020-09-14T15:56:00
100816,100708,1481,laugh,2020-11-09T13:35:55
100817,101520,1438,laugh,2020-11-02T09:10:13
100818,101833,1479,love,2020-05-19T03:16:57
100819,100749,1280,love,2020-09-08T16:04:36
100820,101719,1076,laugh,2020-10-06T10:59:49
100821,100779,1170,like,2020-04-03T04:50:08
100822,101092,1336,like,2020-02-29T01:37:41
100823,100606,1088,love,2020-07-06T15:18:02
100824,101176,1097,sad,2020-04-17T14:03:17
100825,101443,1093,laugh,2020-10-20T12:26:45
100826,100725,1459,love,2020-11-23T16:38:41
100827,101097,1458,wow,2020-02-01T15:28:12
100828,100134,1467,angry,2020-04-19T12:03:48
100829,100813,1259,love,2020-09-05T13:51:29
100830,101987,1339,like,2020-06-04T00:06:11
100831,100020,1089,like,2020-01-13T00:10:51
100832,100769,1329,love,2020-08-06T14:43:18
100833,100529,1047,wow,2020-02-12T22:01:36
100834,100161,1057,laugh,2020-07-31T06:23:08
100835,101714,1133,wow,2020-02-02T00:18:04
100836,100066,1082,love,2020-05-20T09:14:10
100837,100410,1457,laugh,2020-03-15T19:50:57
100838,101073,1425,laugh,2020-11-24T06:31:22
100839,100209,1295,like,2020-02-26T20:44:08
100840,101507,1128,laugh,2020-05-01T19:43:12
100841,101071,1164,laugh,2020-05-06T06:42:43
100842,101336,1058,love,2020-08-24T09:27:54
100843,100768,1145,love,2020-08-05T09:31:43
100844,100142,1177,like,2020-06-22T23:21:29
100845,100410,1223,wow,2020-10-02T14:47:23
100846,100868,1241,laugh,2020-07-30T23:11:56
100847,100092,1129,laugh,2020-03-26T06:33:29
100848,100735,1236,angry,2020-02-22T17:32:00
100849,100791,1415,wow,2020-01-17T21:29:03
100850,101458,1023,sad,2020-01-24T00:14:14
100851,100835,1484,wow,2020-01-07T09:30:09
100852,101127,1318,sad,2020-02-13T16:49:14
100853,101963,1424,angry,2020-04-28T03:51:48
100854,101138,1366,like,2020-09-17T01:11:02
100855,100261,1013,like,2020-10-16T04:04:22
100856,100933,1394,wow,2020-04-07T22:55:24
100857,101981,1209,love,2020-09-17T16:15:15
100858,100149,1195,angry,2020-04-28T06:46:58
100859,100116,1027,love,2020-03-30T18:13:38
100860,100719,1446,wow,2020-05-14T08:46:59
100861,101819,1381,like,2020-06-26T14:47:10
100862,101821,1300,wow,2020-03-06T12:39:13
100863,100674,1391,sad,2020-05-18T23:30:01
100864,101043,1031,angry,2020-11-14T08:05:44
100865,101868,1028,sad,2020-02-06T17:35:05
100866,100457,1423,laugh,2020-03-12T09:31:27
100867,100532,1046,laugh,2020-10-26T13:39:55
100868,100432,1092,like,2020-04-14T13:40:21
100869,101645,1249,laugh,2020-02-26T19:20:25
100870,101783,1486,sad,2020-01-12T19:13:41
100871,100206,1286,wow,2020-02-03T03:20:07
100872,101066,1221,angry,2020-06-23T08:32:19
100873,100627,1012,laugh,2020-01-01T05:57:27
100874,100444,1015,sad,2020-09-28T12:53:29
100875,100882,1371,sad,2020-08-20T02:59:36
100876,101361,1260,love,2020-03-05T01:42:03
100877,100810,1288,wow,2020-12-06T19:56:28
100878,101666,1029,like,2020-10-08T23:48:48
100879,101747,1489,angry,2020-03-25T15:16:26
100880,100413,1499,sad,2020-01-12T05:16:02
100881,100165,1373,like,2020-11-18T13:57:37
100882,100120,1039,sad,2020-01-25T04:51:51
100883,100954,1199,angry,2020-07-26T17:01:10
100884,100969,1349,like,2020-11-06T10:56:15
100885,101403,1052,wow,2020-12-22T02:53:38
100886,100891,1356,wow,2020-10-10T03:48:27
100887,101223,1023,love,2020-05-07T02:09:25
100888,100651,1488,wow,2020-01-18T17:43:33
100889,100467,1038,wow,2020-02-02T01:32:52
100890,100147,1302,love,2020-04-03T23:30:10
100891,101684,1017,angry,2020-11-23T06:32:27
100892,100530,1084,love,2020-09-15T04:21:13
100893,101587,1048,like,2020-02-18T02:04:16
100894,100521,1373,like,2020-12-12T03:07:41
100895,101483,1491,like,2020-11-24T12:31:54
100896,101926,1044,sad,2020-12-02T02:42:35
100897,100673,1482,wow,2020-09-04T19:18:36
100898,101116,1119,love,2020-03-26T14:00:53
100899,100437,1254,angry,2020-08-13T19:31:19
100900,101055,1421,wow,2020-10-15T14:13:05
100901,100142,1294,like,2020-10-02T23:19:29
100902,100631,1120,like,2020-01-09T13:54:43
100903,101499,1230,sad,2020-04-26T01:37:30
100904,100382,1332,laugh,2020-12-28T02:34:00
100905,100769,1064,laugh,2020-03-29T06:37:48
100906,100629,1433,like,2020-09-15T02:05:54
100907,101832,1290,laugh,2020-05-19T07:21:19
100908,101873,1380,angry,2020-10-09T09:02:34
100909,101631,1148,angry,2020-02-15T21:43:26
100910,100470,1395,wow,2020-08-27T02:47:26
100911,100599,1033,sad,2020-05-21T07:58:39
100912,101269,1221,sad,2020-06-19T19:22:20
100913,100510,1108,angry,2020-10-24T04:39:21
100914,101229,1141,love,2020-11-26T10:25:52
100915,101069,1478,like,2020-03-08T12:07:43
100916,101131,1499,wow,2020-05-22T02:00:29
100917,101261,1252,angry,2020-07-05T09:10:45
100918,100417,1211,angry,2020-07-20T15:23:00
100919,101110,1182,sad,2020-06-28T09:01:58
100920,100805,1481,angry,2020-05-29T00:13:30
100921,101986,1374,love,2020-11-21T01:34:37
100922,101248,1000,like,2020-03-25T07:28:46
100923,101178,1014,sad,2020-10-06T07:14:14
100924,100763,1005,like,2020-09-15T20:58:41
100925,101722,1068,angry,2020-12-29T18:05:14
100926,101690,1177,love,2020-03-12T19:30:28
100927,101607,1348,angry,2020-12-12T03:11:43
100928,101176,1042,love,2020-04-05T18:01:04
100929,100729,1182,angry,2020-08-09T22:23:09
100930,100340,1300,sad,2020-07-15T10:18:38
100931,100220,1040,sad,2020-10-19T07:14:46
100932,100389,1450,like,2020-10-01T00:44:48
100933,101671,1033,angry,2020-04-14T09:21:01
100934,101972,1316,laugh,2020-05-01T05:22:37
100935,101527,1205,sad,2020-08-30T21:04:45
100936,101510,1368,angry,2020-11-08T23:58:26
100937,100712,1283,sad,2020-05-23T21:57:45
100938,101254,1028,sad,2020-11-06T21:03:01
100939,100143,1339,like,2020-09-03T06:08:59
100940,100667,1142,wow,2020-10-26T23:52:40
100941,101224,1139,love,2020-03-07T07:26:56
100942,101517,1372,laugh,2020-07-24T23:20:41
100943,101963,1177,sad,2020-02-09T02:25:17
100944,100904,1005,wow,2020-07-27T06:47:03
100945,100860,1241,wow,2020-06-17T17:15:20
100946,101507,1495,wow,2020-03-03T14:31:49
100947,101529,1168,sad,2020-10-30T04:33:43
100948,100758,1453,laugh,2020-05-27T11:39:15
100949,100859,1245,sad,2020-10-27T08:01:42
100950,101424,1334,love,2020-03-23T14:51:52
100951,100658,1130,sad,2020-04-01T07:03:45
100952,100659,1075,sad,2020-08-18T11:35:44
100953,100492,1116,like,2020-03-25T15:27:59
100954,100433,1068,angry,2020-07-22T12:06:47
100955,101482,1134,like,2020-02-27T01:18:53
100956,101815,1274,like,2020-07-12T19:06:18
100957,101763,1484,laugh,2020-06-19T08:52:44
100958,100587,1046,like,2020-10-02T02:58:45
100959,100452,1337,laugh,2020-11-09T02:01:56
100960,101361,1148,sad,2020-07-09T01:59:58
100961,101805,1276,sad,2020-11-30T08:15:22
100962,100082,1232,sad,2020-06-09T04:58:06
100963,101683,1239,angry,2020-01-25T17:05:24
100964,100976,1212,wow,2020-10-19T01:43:00
100965,100117,1352,angry,2020-10-08T16:03:27
100966,101507,1311,love,2020-02-10T11:55:32
100967,100066,1406,sad,2020-06-10T07:42:32
100968,101340,1165,love,2020-02-08T09:30:35
100969,100594,1265,love,2020-10-14T05:27:38
100970,101757,1034,angry,2020-08-27T11:57:49
100971,101418,1154,love,2020-10-02T10:58:29
100972,100751,1228,sad,2020-07-24T12:21:43
100973,101490,1256,love,2020-09-29T21:48:16
100974,101522,1345,like,2020-12-01T22:59:40
100975,100719,1390,laugh,2020-06-29T11:30:26
100976,101477,1247,wow,2020-12-04T06:14:05
100977,100524,1123,like,2020-06-02T15:27:56
100978,101264,1154,like,2020-03-28T05:50:14
100979,100493,1450,laugh,2020-01-23T21:24:05
100980,100055,1467,laugh,2020-12-12T23:58:30
100981,100601,1288,laugh,2020-02-11T16:48:37
100982,101412,1397,love,2020-08-16T11:58:16
100983,101995,1222,angry,2020-01-27T10:13:00
100984,100955,1080,angry,2020-12-05T11:23:27
100985,100153,1336,like,2020-12-08T12:50:25
100986,101523,1389,sad,2020-09-09T18:40:01
100987,101535,1428,wow,2020-01-25T07:54:41
100988,100451,1459,love,2020-08-11T22:04:25
100989,100045,1476,like,2020-10-15T06:57:44
100990,101071,1057,sad,2020-05-14T22:15:43
100991,101937,1368,love,2020-09-18T06:52:38
100992,101735,1020,angry,2020-08-04T17:34:43
100993,100811,1483,angry,2020-02-06T15:23:11
100994,100900,1346,like,2020-09-29T14:47:09
100995,100508,1254,love,2020-11-08T11:37:40
100996,101194,1432,angry,2020-05-06T08:01:32
100997,101522,1318,like,2020-07-07T17:59:47
100998,101457,1438,sad,2020-08-24T18:57:12
100999,100735,1287,love,2020-04-01T17:44:26
